ID,Screen name,Foto Profil,Following,Following kurang 30,Followers,Followers lebih 1000,Tweet,Tweet kurang 50,Lokasi,URL,Deskripsi,Follower Ratio 2:1,Follower Ratio 50:1,Follower Ratio 100:1,Pola Aktivitas Akun,Usia Akun (bulan),Usia Akun kurang sama dengan 12,Rataan Tweet per Minggu,Retweet Ratio %,Retweet Ratio lebih sama dengan 60,Kategori
"1,25E+23",1,1,231,0,125,0,1037,0,1,0,0,1,0,0,1,7,1,19,34,0,1
"1,25E+23",0,1,77,0,4,0,112,0,0,0,0,0,0,0,0,7,1,4,13,0,0
"1,25E+23",1,0,36,0,33,0,6457,0,1,0,1,1,0,0,1,7,1,210,94,1,1
"1,24E+22",1,1,3583,0,5269,1,13340,0,0,1,0,0,0,0,1,7,1,430,0,0,1
"1,25E+23",1,1,77,0,74,0,1645,0,1,0,1,1,0,0,1,7,1,180,20,0,1
"1,25E+23",1,1,61,0,13,0,313,0,0,0,0,0,0,0,0,7,1,14,5,0,0
"1,25E+23",1,0,1383,0,1393,1,5399,0,0,1,0,0,0,0,1,7,1,160,18,0,1
"1,25E+23",1,1,0,1,3,0,68,0,1,0,0,0,0,0,0,7,1,8,2,0,1
"1,25E+23",1,1,777,0,680,0,18635,0,0,1,1,1,0,0,1,7,1,140,71,1,1
"1,26E+23",0,0,34,0,11,0,3,1,0,0,1,1,0,0,0,7,1,23,29,0,1
"1,26E+23",1,1,2705,0,1099,0,15601,0,1,0,1,1,0,0,0,7,1,2.7,29,0,1
"1,26E+23",0,0,71,0,4,0,377,0,0,0,1,0,0,0,0,7,1,31.5,29,0,1
"1,27E+23",0,1,33,0,29,0,231,0,0,0,1,0,0,0,0,7,1,53,29,0,1
"1,26E+23",0,0,503,0,454,0,12600,0,0,1,1,0,0,0,0,7,1,830,29,0,1
"1,26E+23",0,1,590,0,243,0,1500,0,1,0,1,0,0,0,0,7,1,0.73,29,0,1
"1,26E+23",0,1,513,0,115,0,1500,0,1,1,1,1,0,0,0,7,1,49,29,0,1
"1,26E+23",0,1,635,0,192,0,3767,0,1,0,0,0,0,0,1,7,1,4,30,0,1
"1,26E+22",0,0,538,0,541,0,444,0,1,1,0,0,0,0,0,7,1,22,30,0,1
"1,25E+23",0,1,34,0,17,0,135,0,1,0,1,1,0,0,0,7,1,13,30,0,1
"1,26E+23",0,0,573,0,388,0,5246,0,0,0,1,0,0,0,0,7,1,170,31,0,1
"1,26E+22",0,0,1330,0,327,0,13955,0,1,0,1,1,0,0,0,7,1,3.6,31,0,1
"1,22E+23",0,0,862,0,210,0,15797,0,0,1,1,0,0,0,0,7,1,200,32,0,1
"1,26E+23",0,1,1729,0,1175,0,8029,0,1,0,0,0,0,0,0,7,1,60,32,0,1
"1,37E+23",0,1,176,0,126,0,1182,0,0,1,1,0,0,0,1,7,1,35.1,32,0,1
"1,22E+23",1,1,529,0,694,0,107,0,1,0,0,0,0,0,0,7,1,1.22,32,0,1
"1,26E+23",0,0,1422,0,1517,1,41416,0,0,0,1,0,0,0,1,7,1,0.13,33,0,1
"1,26E+23",0,0,632,0,104,0,6265,0,0,1,1,1,0,0,0,7,1,0.22,33,0,1
"1,26E+23",0,0,2758,0,1197,1,61600,0,1,1,1,0,0,0,0,7,1,22,33,0,1
1256654676042199040,0,1,298,0,124,0,4426,0,1,0,1,1,0,0,0,7,1,110,33,0,1
"1,40E+22",1,1,845,0,94,0,3549,0,0,0,0,0,0,0,1,7,1,36,34,0,1
"1,26E+23",1,1,17,0,1,0,3,1,0,0,0,0,0,0,0,7,1,61,34,0,1
"1,35E+22",0,0,0,0,45,0,2163,0,0,0,1,0,0,0,1,7,1,20,35,0,1
"1,26E+23",0,0,2129,0,393,0,22293,0,1,0,1,0,0,0,1,7,1,300,35,0,1
"1,26E+22",1,0,211,0,702,0,8076,0,1,0,1,1,0,0,1,7,1,5.7,35,0,1
1268747672308998144,1,1,515,0,161,0,14886,0,1,1,1,1,0,0,0,7,1,60,35,0,1
1252949544309936128,0,1,169,0,90,0,5428,0,0,0,1,1,0,0,1,7,1,1.9,35,0,1
"1,26E+23",0,0,2176,0,671,0,24600,0,0,1,0,1,0,0,1,7,1,11,35,0,1
"1,27E+23",0,0,654,0,125,0,5122,0,0,0,1,1,0,0,0,7,1,7.2,35,0,1
"1,26E+22",0,0,1556,0,1536,1,3037,0,0,0,1,0,0,0,1,7,1,130,35,0,1
"1,24E+23",0,0,1635,0,587,0,16257,0,1,0,1,1,0,0,1,7,1,19,36,0,1
"1,29E+23",0,0,10,1,0,0,24,1,0,0,0,0,0,0,1,7,1,0.93,36,0,1
1305348410938073088,0,0,350,0,72,0,757,0,0,0,0,0,0,0,1,7,1,360,36,0,1
1249258008967708673,0,0,318,0,76,0,4508,0,0,0,1,0,0,0,0,7,1,13,36,0,1
"1,22E+23",0,1,140,0,193,0,958,0,0,0,1,0,0,0,0,7,1,9.9,36,0,1
"1,26E+23",1,1,1,1,58867,1,16607,0,1,0,0,0,0,0,1,8,1,660,0,0,1
"1,26E+23",1,1,1076,0,33705,1,90851,0,1,1,0,0,0,0,1,8,1,17000,1,0,1
"1,25E+23",1,1,1,1,14778,1,6155,0,1,0,0,0,0,0,1,8,1,310,0,0,1
"1,26E+23",1,1,2474,0,39782,1,157326,0,1,1,0,0,0,0,1,8,1,17000,0,0,1
"1,25E+23",1,1,614,0,585,0,4920,0,1,0,1,0,0,0,1,8,1,77,14,0,1
"1,26E+22",1,0,1151,0,392,0,2926,0,1,0,0,1,0,0,1,8,1,110,73,1,1
"1,26E+23",1,1,766,0,4422,1,12775,0,1,1,0,0,0,0,1,8,1,106,0,0,1
"1,26E+23",1,1,5027,0,5525,1,794,0,1,0,0,0,0,0,1,8,1,33,67,1,1
"1,26E+23",1,1,4170,0,4647,1,5835,0,1,0,0,0,0,0,0,8,1,750,16,0,0
"1,26E+23",0,0,701,0,234,0,102,0,0,0,0,0,0,0,0,8,1,3,1,0,0
"1,26E+23",1,1,1740,0,2050,1,674,0,1,0,0,0,0,0,0,8,1,190,35,0,0
"1,26E+23",1,1,902,0,889,0,4620,0,1,1,0,0,0,0,1,8,1,410,9,0,1
"1,26E+23",0,1,532,0,259,0,227,0,1,0,0,1,0,0,0,8,1,7.8,70,1,1
"1,26E+23",0,0,10073,0,11944,1,11064,0,0,0,0,0,0,0,0,8,1,340,39,0,0
"1,22E+23",1,1,109,0,1,0,280,0,1,0,0,0,0,1,0,8,1,5,26,0,1
"1,22E+23",0,0,34,0,4,0,7,1,1,0,0,0,0,0,0,8,1,0,86,1,1
"1,22E+23",0,1,21,1,3,0,5,1,1,0,1,0,0,0,0,8,1,0,0,0,1
"1,22E+22",1,0,318,0,22,0,3,1,0,0,0,0,0,0,0,8,1,0,0,0,0
"1,15E+23",0,0,40,0,4,0,52,0,1,0,0,0,0,0,0,8,1,1,46,0,0
"1,23E+23",0,0,78,0,98,0,207,0,0,0,0,0,0,0,1,8,1,6,82,1,0
"1,24E+23",1,0,130,0,3,0,8889,0,1,0,0,0,1,0,1,8,1,670,100,1,1
"1,23E+23",1,0,75,0,159,0,1529,0,1,0,0,0,0,0,1,8,1,44,52,0,0
"1,23E+23",0,1,137,0,30,0,8287,0,1,0,0,0,0,0,1,8,1,260,100,1,1
"1,23E+23",1,1,435,0,9616,1,14439,0,0,1,0,0,0,0,1,8,1,200,45,0,1
"1,23E+23",0,0,150,0,200,0,320,0,1,0,0,0,0,0,1,8,1,7,1,0,0
"1,23E+23",1,1,12472,0,14207,1,54154,0,1,0,1,0,0,0,1,8,1,1600,82,1,1
"1,23E+23",1,1,12468,0,14299,1,54605,0,1,0,1,0,0,0,1,8,1,2800,72,1,1
"1,24E+23",1,0,29,1,49,0,791,0,0,0,0,0,0,0,0,8,1,42,2,0,0
"1,25E+21",1,1,471,0,75,0,3142,0,0,0,1,1,0,0,0,8,1,47,22,0,1
"1,25E+23",0,1,26,1,66,0,2654,0,1,1,1,0,0,0,0,8,1,4.2,23,0,1
"1,25E+23",0,1,460,0,430,0,691,0,0,0,1,0,0,0,0,8,1,30,23,0,1
"1,25E+23",0,1,340,0,732,0,9954,0,0,0,1,0,1,0,0,8,1,19,23,0,1
"1,30E+23",0,0,223,0,168,0,1444,0,0,1,0,0,0,0,0,8,1,150,23,0,1
1244887419767291904,0,0,117,0,62,0,277,0,1,0,1,1,0,0,0,8,1,26,23,0,1
"1,24E+23",1,1,68,0,19,0,79,0,1,0,1,1,0,0,0,8,1,40.11,23,0,1
"1,24E+22",0,1,20,1,20,0,35,1,1,0,1,0,0,0,0,8,1,7.1,23,0,1
"1,25E+23",0,0,363,0,296,0,3708,0,0,0,1,0,0,0,0,8,1,23,23,0,1
"1,29E+23",0,0,427,0,275,0,1452,0,1,0,1,1,0,0,0,8,1,21,24,0,1
"1,25E+23",0,1,92,0,49,0,2564,0,0,0,1,1,0,0,0,8,1,88,24,0,1
1251447054196338689,0,0,43,0,7,0,207,0,0,0,1,1,0,0,0,8,1,230,24,0,1
"1,25E+21",0,0,80,0,60,0,1282,0,1,1,0,0,0,0,0,8,1,36,24,0,1
"1,25E+23",0,0,114,0,8,0,205,0,0,0,0,0,0,0,0,8,1,35,24,0,1
"1,25E+23",0,0,31,0,17,0,67,0,0,0,0,1,0,0,0,8,1,0.48,24,0,1
"1,25E+23",1,1,564,0,36,0,2375,0,1,1,1,0,0,0,0,8,1,1.2,24,0,1
"1,25E+23",0,0,532,0,23,0,2312,0,1,0,1,0,0,0,0,8,1,26,24,0,1
"1,25E+23",1,1,336,0,284,0,1125,0,0,0,0,0,0,0,0,8,1,0.19,25,0,1
1248626639627358211,0,0,21,1,0,0,115,0,0,0,1,0,0,0,0,8,1,1.4,25,0,1
"1,25E+23",1,1,63,0,13,0,270,0,0,0,1,0,0,0,0,8,1,7.2,25,0,1
"1,22E+23",1,1,527,0,34,1,307,0,1,1,1,0,0,0,0,8,1,10,25,0,1
"1,22E+22",0,0,1324,0,1067,1,17500,0,1,1,1,0,0,0,0,8,1,54,25,0,1
1252797866373873664,0,0,1932,0,828,0,34710,0,0,0,1,1,0,0,1,8,1,4.5,26,0,1
"1,23E+23",1,1,796,0,796,0,2332,0,1,0,1,0,0,0,1,8,1,34,26,0,1
"1,23E+23",0,1,812,0,772,0,13900,0,1,1,1,1,0,0,0,8,1,92,26,0,1
"1,25E+23",0,1,220,0,269,0,1033,0,0,0,1,0,0,0,0,8,1,22,26,0,1
"1,24E+23",0,0,953,0,879,0,8516,0,0,1,1,0,0,0,1,8,1,0.59,27,0,1
"1,15E+23",1,0,201,0,214,0,7993,0,1,0,1,1,0,0,0,8,1,410,28,0,1
1251674289763483648,0,0,632,0,104,0,6265,0,0,0,1,0,0,0,1,8,1,1.3,28,0,1
"1,25E+23",0,0,2350,0,1149,0,5850,0,0,0,1,1,0,0,1,8,1,800,28,0,1
"1,24E+23",1,0,1901,0,595,0,18943,0,0,0,1,1,0,0,1,8,1,36,28,0,1
1244575234067329024,0,0,2667,0,2564,1,2046,0,1,0,1,0,0,0,0,8,1,54,28,0,1
"1,24E+23",0,0,1101,0,926,0,26800,0,0,0,1,0,0,0,0,8,1,89,28,0,1
"1,24E+23",1,1,2580,0,70657,1,207130,0,1,1,0,0,0,0,1,9,1,17000,0,0,1
"1,23E+23",1,0,163,0,42,0,56,0,1,0,0,1,0,0,1,9,1,1.2,76,1,1
"1,25E+23",1,1,73,0,49,0,206,0,1,0,0,0,0,0,0,9,1,5,1,0,0
"1,25E+23",1,1,3,1,13569,0,6493,0,1,0,0,0,0,0,1,9,1,500,0,0,1
"1,24E+23",1,1,5748,0,79319,1,168355,0,1,1,0,0,0,0,1,9,1,9600,2,0,1
"1,25E+23",1,1,3,1,585053,1,1178,0,1,0,0,0,0,0,1,9,1,9.9,5,0,1
"1,26E+23",1,1,5,1,37435,1,33945,0,0,1,0,0,0,0,1,9,1,960,2,0,1
"1,25E+23",0,0,4765,0,4426,1,6816,0,0,0,0,0,0,0,1,9,1,130,60,1,0
"1,25E+23",1,1,3446,0,3417,1,1046,0,1,0,1,0,0,0,1,9,1,17,28,0,1
"1,24E+23",1,1,1126,0,4068,1,7890,0,0,0,0,0,0,0,0,9,1,88,4,0,0
"1,22E+23",1,0,494,0,321,0,273,0,1,0,0,0,0,0,1,9,1,4,80,1,1
"1,25E+23",0,1,515,0,161,0,626,0,1,0,0,0,0,0,0,9,1,21,4,0,0
"1,25E+23",1,1,3588,0,3548,1,1065,0,1,0,1,0,0,0,0,9,1,18,28,0,0
"1,25E+23",1,0,66,0,4,0,118,0,1,0,0,0,0,0,1,9,1,29,31,0,0
"1,25E+23",1,1,248,0,12,0,1553,0,1,0,0,0,0,0,1,9,1,500,100,1,1
"1,22E+23",0,0,142,0,0,0,11,1,1,0,1,0,0,0,0,9,1,0,91,1,1
"1,22E+22",0,1,2030,0,101,0,504,0,0,0,0,0,0,0,0,9,1,10,19,0,0
"1,22E+23",1,0,119,0,56,0,1275,0,1,0,1,1,0,0,0,9,1,8,7,0,1
"1,22E+22",1,1,152,0,44,0,248,0,0,0,0,0,0,0,0,9,1,5,1,0,0
"1,22E+23",0,1,63,0,8,0,60,0,0,1,1,0,0,0,0,9,1,1,3,0,1
"1,22E+23",0,0,4074,0,153,0,163,0,1,0,0,0,1,0,1,9,1,4,1,0,1
"1,22E+23",1,0,65,0,6,0,127,0,1,0,0,0,0,0,0,9,1,3,59,0,0
"1,22E+23",0,0,62,0,2,0,6,1,1,0,0,0,1,0,0,9,1,0,20,0,1
"1,22E+23",0,0,179,0,11,0,47,1,1,0,0,0,0,0,0,9,1,1,4,0,0
"1,22E+23",0,0,45,0,8,0,152,0,0,1,0,0,0,0,0,9,1,4,19,0,0
"1,13E+23",0,0,3,1,4,0,80,0,0,0,0,0,0,0,0,9,1,1,58,0,0
"1,22E+23",0,0,464,0,81,0,1060,0,1,0,0,0,0,0,0,9,1,39,38,0,0
"1,22E+23",0,1,98,0,11,0,51,0,0,0,0,0,0,0,0,9,1,1,80,1,0
"1,22E+23",0,0,105,0,33,0,110,0,1,0,0,0,0,0,0,9,1,2,8,0,0
"1,22E+23",1,0,26,1,2,0,29,1,1,0,0,0,0,0,0,9,1,1,41,0,1
"1,22E+22",1,0,40,0,1,0,12,1,0,0,0,0,1,0,0,9,1,1,8,0,1
"1,22E+23",0,0,10,1,16,0,17,1,0,0,0,0,0,0,0,9,1,0,13,0,0
"1,22E+23",1,1,214,0,3,0,25,1,1,0,0,0,1,1,0,9,1,1,0,0,1
"1,22E+22",0,1,114,0,22,0,104,0,0,0,0,0,0,0,0,9,1,3,93,1,0
"1,17E+23",0,1,150,0,8,0,60,0,1,0,0,0,0,0,0,9,1,1,55,0,0
"1,22E+23",0,0,95,0,4371,1,1501,0,0,0,0,0,0,0,0,9,1,13,0,0,0
"1,22E+23",1,1,76,0,0,0,51,0,1,0,1,0,0,0,0,9,1,2,0,0,1
"1,22E+22",0,0,516,0,27,0,25,1,1,0,0,0,0,0,0,9,1,1,0,0,0
"1,22E+23",0,0,61,0,2,0,3,1,1,0,0,0,1,0,0,9,1,0,0,0,1
"1,22E+22",0,0,102,0,2,0,8,1,0,0,1,0,1,1,0,9,1,0,0,0,1
"1,22E+23",0,0,129,0,16,0,155,0,0,0,0,0,0,0,0,9,1,4,28,0,0
"1,22E+23",1,1,37,0,8,0,137,0,0,0,0,0,0,0,0,9,1,3,11,0,0
"1,22E+23",0,0,101,0,15459,1,995,0,1,0,0,0,0,0,0,9,1,26,10,0,0
"1,22E+23",1,0,68,0,4,0,229,0,0,0,0,0,0,0,1,9,1,9,99,1,0
"1,22E+23",0,0,96,0,19547,1,826,0,0,1,0,0,0,0,0,9,1,19,4,0,0
"1,22E+23",0,0,119,0,14441,1,375,0,0,1,0,0,0,0,0,9,1,9,3,0,0
"1,22E+23",0,0,145,0,18023,1,426,0,0,1,0,0,0,0,0,9,1,11,1,0,0
"1,23E+23",1,1,459,0,647,0,1178,0,0,0,0,0,0,0,0,9,1,56,5,0,0
"1,23E+23",1,1,26,1,13,0,3448,0,1,0,0,1,0,0,1,9,1,110,0,0,1
"1,22E+23",0,0,149,0,37,0,3385,0,0,0,0,0,0,0,0,9,1,28,91,1,0
"1,23E+23",1,1,308,0,145,0,6029,0,1,0,0,1,0,0,1,9,1,50,97,1,1
"1,23E+23",0,1,709,0,594,0,19181,0,1,0,0,1,0,0,1,9,1,760,84,1,1
"1,24E+23",0,1,915,0,896,0,2597,0,0,0,1,0,0,0,0,9,1,67,15,0,1
"1,23E+23",0,1,46,0,26,0,405,0,1,0,1,1,0,0,0,9,1,360,16,0,1
"1,24E+23",0,0,218,0,126,0,774,0,1,0,1,1,0,0,0,9,1,54,16,0,1
"1,24E+23",0,1,125,0,106,0,387,0,0,1,1,0,0,0,0,9,1,34,16,0,1
"1,23E+23",1,1,290,0,249,0,352,0,0,0,0,0,0,0,0,9,1,21,16,0,1
"1,24E+23",1,0,26,1,729,0,190,0,0,0,1,0,0,0,1,9,1,70,16,0,1
"1,26E+23",1,1,291,0,166,0,765,0,1,0,1,1,0,0,0,9,1,16,17,0,1
"1,24E+23",0,0,2000,0,1839,0,12283,0,0,1,1,0,0,0,0,9,1,9.5,17,0,1
"1,25E+23",0,0,1013,0,933,0,4396,0,0,0,1,0,0,0,0,9,1,4.1,17,0,1
"1,24E+23",0,1,2509,0,3457,1,8712,0,0,1,1,0,0,0,0,9,1,14,17,0,1
"1,22E+23",0,0,0,1,47,0,3,1,0,0,0,0,0,0,1,9,1,19,17,0,1
"1,22E+22",0,0,52,1,0,0,2,1,1,0,1,0,0,0,0,9,1,3.5,17,0,1
"1,11E+23",0,0,1025,0,428,0,35430,0,0,0,1,0,0,0,0,9,1,5.4,17,0,1
"1,22E+23",0,0,611,0,762,1,16000,0,1,1,1,0,0,0,0,9,1,0.46,18,0,1
"1,24E+23",0,0,611,0,762,0,16000,0,0,1,1,0,0,0,0,9,1,3.8,19,0,1
"1,17E+23",1,0,128,0,47,0,571,0,1,0,1,0,0,0,1,9,1,1400,19,0,1
"1,22E+23",0,1,1323,0,277,0,12200,0,1,1,1,1,0,0,0,9,1,14,19,0,1
1242320634115313664,0,1,988,0,920,0,5252,0,0,1,0,0,0,0,0,9,1,0.11,20,0,1
"1,21E+23",0,0,1206,0,434,0,8261,0,1,0,1,1,0,0,1,9,1,0.53,20,0,1
"1,24E+23",0,0,958,0,998,0,16300,0,0,1,1,0,0,0,0,9,1,1.7,20,0,1
"1,18E+22",0,0,1565,0,425,0,18477,0,1,1,1,0,0,0,1,9,1,88,21,0,1
"1,22E+23",0,1,648,0,372,0,3716,0,0,0,1,1,0,0,1,9,1,2200,21,0,1
"1,22E+23",0,1,543,0,274,0,184,0,1,0,0,0,0,0,1,9,1,32,21,0,1
"1,10E+23",1,0,9407,0,22485,1,8782,0,1,0,0,0,0,0,0,10,1,69,4,0,1
"1,24E+23",1,0,309,0,117,0,2115,0,0,0,0,1,0,0,1,10,1,52,3,0,1
"1,24E+23",1,0,5978,0,6103,1,1863,0,0,0,0,0,0,0,0,10,1,17,15,0,0
"1,24E+23",0,1,1672,0,17580,1,11562,0,1,0,0,0,0,0,0,10,1,250,3,0,0
"1,24E+22",0,0,2541,0,14415,1,11707,0,0,0,0,0,0,0,1,10,1,900,10,0,0
"1,24E+23",1,1,131,0,41,0,161,0,0,0,1,0,0,0,0,10,1,4,0,0,0
"1,24E+23",0,0,81,0,28,0,5437,0,1,0,0,0,0,0,1,10,1,130,99,1,1
"1,23E+23",1,0,1490,0,1427,1,836,0,0,0,0,0,0,0,0,10,1,6.9,22,0,0
"1,24E+23",0,1,4551,0,3776,1,5881,0,1,0,0,0,0,0,0,10,1,39,69,1,1
"1,23E+23",0,0,1261,0,20,0,28,1,1,0,0,0,0,0,0,10,1,0.57,0,0,0
"1,24E+23",0,1,1167,0,948,0,136,0,0,0,0,0,0,0,1,10,1,3.6,97,1,1
"1,24E+23",1,1,235,0,225,0,6421,0,0,0,0,0,0,0,1,10,1,760,80,1,1
"1,24E+23",1,0,133,0,4,0,28,1,1,0,0,0,0,1,1,10,1,0.59,63,1,1
"1,23E+23",1,1,283,0,34,0,10,1,1,0,1,0,0,0,1,10,1,0.17,100,1,1
"1,22E+23",0,1,175,0,21,0,730,0,1,0,0,0,0,0,1,10,1,28,6,0,0
"1,22E+23",0,1,154,0,7,0,1306,0,1,0,0,0,0,0,0,10,1,22,31,0,0
"1,22E+23",0,0,172,0,50,0,863,0,1,0,0,0,0,0,0,10,1,16,96,1,0
"1,22E+23",0,0,70,0,1,0,18,1,0,0,0,0,1,1,0,10,1,0,0,0,1
"1,21E+23",1,0,22,1,7,0,198,0,0,0,1,0,0,0,0,10,1,5,2,0,1
"1,20E+23",0,1,287,0,5,0,5,1,1,0,0,0,1,1,0,10,1,0,60,0,1
"1,17E+23",1,1,379,0,13,0,64,0,1,0,0,0,1,0,0,10,1,3,30,0,1
"1,21E+23",1,1,100,0,5,0,216,0,1,0,0,0,0,0,0,10,1,5,75,1,1
"1,21E+23",1,1,568,0,428,0,10121,0,1,0,0,1,0,0,1,10,1,680,99,1,1
"1,21E+23",0,0,3768,0,3810,1,3788,0,0,1,0,0,0,0,1,10,1,110,8,0,1
"1,21E+22",1,1,81,0,17,0,500,0,1,0,0,0,0,0,0,10,1,7,51,0,0
1223387218808463361,0,0,3,1,1,0,67,0,1,0,1,1,0,0,0,10,1,12,10,0,1
"1,22E+23",1,1,77,0,14,0,50,0,0,0,1,1,0,0,0,10,1,20,10,0,1
1223028457182916610,0,0,37,0,1,0,4,0,0,0,0,0,0,0,0,10,1,30,10,0,1
"1,23E+23",0,1,2873,0,2787,0,17300,1,1,1,1,0,0,0,0,10,1,230,10,0,1
"1,22E+23",0,0,53,0,7,0,106,0,1,0,1,0,0,0,0,10,1,29,10,0,1
"1,13E+23",0,1,33,0,307,0,5098,0,0,0,1,1,0,0,1,10,1,7.3,10,0,1
"1,22E+23",0,1,115,0,63,0,461,0,1,0,1,1,0,0,0,10,1,1800,11,0,1
"1,22E+23",1,1,460,0,119,0,2909,0,0,0,1,1,0,0,0,10,1,2.9,11,0,1
"1,38E+23",1,1,33,0,307,0,5098,0,1,0,1,0,0,0,0,10,1,1,11,0,1
"1,21E+23",0,1,363,0,296,1,3708,0,0,0,0,0,0,0,0,10,1,27,11,0,1
"1,22E+23",0,0,72,0,5,0,11,1,0,0,1,0,0,0,0,10,1,14,12,0,1
"1,22E+23",0,0,220,0,269,0,1033,0,0,0,1,0,0,0,0,10,1,0.53,12,0,1
"1,22E+22",0,0,10,1,0,0,24,1,0,1,1,0,0,0,1,10,1,1600,12,0,1
"1,22E+23",1,0,293,0,622,0,14251,0,0,1,1,0,0,0,0,10,1,9.2,12,0,1
"1,22E+23",1,0,866,0,2759,0,5618,0,1,1,1,0,0,0,0,10,1,4.2,12,0,1
"1,22E+23",0,0,61,0,165,0,2590,0,0,1,1,0,0,0,1,10,1,12,12,0,1
"1,22E+23",0,0,760,0,512,1,17200,0,1,1,1,0,0,0,0,10,1,20,12,0,1
"1,22E+23",1,0,318,0,76,0,4508,0,1,0,1,1,0,0,0,10,1,2.9,12,0,1
"1,22E+22",0,1,17,0,1,0,3,0,0,0,0,1,0,0,0,10,1,7.2,13,0,1
"1,22E+23",1,0,880,1,1025,0,10871,0,1,0,1,0,0,0,1,10,1,8.3,13,0,1
"1,22E+23",1,0,690,0,808,0,20883,0,0,0,1,0,0,0,0,10,1,10,13,0,1
"1,22E+23",1,0,127,0,1088,1,1247,0,1,0,1,0,0,0,0,10,1,110,13,0,1
"1,22E+23",0,0,236,0,136,0,4469,0,0,0,1,0,0,0,1,10,1,75,13,0,1
"1,17E+23",0,0,926,0,1093,0,4391,0,0,0,1,0,0,0,0,10,1,55,13,0,1
"1,22E+23",0,1,113,0,14,0,166,0,1,0,0,0,0,0,0,10,1,41,13,0,1
"1,22E+23",0,0,262,0,152,0,6142,0,0,1,1,1,0,0,0,10,1,250,14,0,1
1224830524352393217,0,1,200,0,188,0,2380,0,0,0,0,0,0,0,0,10,1,1700,14,0,1
"1,23E+23",0,1,1437,0,562,0,8264,0,0,1,1,0,0,0,1,10,1,0.3,14,0,1
"1,23E+23",0,1,112,0,41,0,571,0,0,0,0,1,0,0,0,10,1,29,14,0,1
"1,38E+23",0,0,278,0,2091,1,2407,0,1,0,1,0,0,0,1,10,1,14,14,0,1
"1,18E+23",0,1,426,0,328,0,4014,0,1,0,0,0,0,0,0,10,1,25,14,0,1
"1,30E+23",0,0,890,0,93,0,4024,0,0,0,1,0,0,0,1,10,1,57,14,0,1
"1,20E+23",0,0,746,0,997,0,6196,0,1,0,1,0,0,0,1,10,1,32,14,0,1
1212686860184473600,0,1,384,0,330,0,2912,0,0,0,0,0,0,0,1,10,1,54,14,0,1
"1,22E+23",0,0,710,0,100,0,3801,0,0,0,1,1,0,0,0,10,1,1.7,15,0,1
"1,22E+23",0,0,2346,0,264,0,12007,0,0,0,1,0,0,0,1,10,1,2700,15,0,1
116522365,1,1,164,0,209,1,5501,0,1,1,1,0,0,0,0,10,1,14,15,0,1
"1,23E+23",1,1,8650,0,222529,1,317107,0,0,1,0,0,0,0,1,11,1,11000,0,0,1
"1,22E+22",1,1,396,0,381,0,1016,0,1,0,1,0,0,0,1,11,1,24,0,0,0
"1,23E+22",1,0,39,0,286103,1,4634,0,0,0,0,0,0,0,1,11,1,88,11,0,1
"1,23E+23",1,0,280,0,123,0,62,0,1,0,0,1,0,0,0,11,1,1.6,2,0,0
"1,23E+23",0,0,1781,0,1604,1,2853,0,0,0,0,0,0,0,0,11,1,54,2,0,0
"1,23E+23",0,0,24,1,13411,0,311,0,1,1,0,0,0,0,1,11,1,79,1,0,0
"1,23E+23",0,0,777,0,2258,1,1884,0,0,0,0,0,0,0,0,11,1,170,1,0,0
"1,21E+22",1,1,2662,0,2956,1,1530,0,1,0,0,0,0,0,0,11,1,9.4,5,0,0
"1,22E+23",0,0,1377,0,884,0,431,0,0,0,0,0,0,0,0,11,1,68,78,0,0
"1,22E+22",0,0,754,0,825,0,2884,0,0,0,0,0,0,0,1,11,1,330,32,0,1
"1,22E+23",1,1,1273,0,1188,1,3750,0,1,0,0,0,0,0,0,11,1,4.4,58,0,0
"1,23E+23",0,0,5861,0,5674,1,3460,0,0,0,0,0,0,0,0,11,1,64,20,0,0
"1,23E+23",1,1,4783,0,3516,1,650,0,1,0,0,0,0,0,1,11,1,7,100,1,1
"1,21E+23",0,1,493,0,259,0,3125,0,0,1,0,1,0,0,0,11,1,52,4,0,1
"1,20E+23",0,0,743,0,158,0,37,1,0,0,0,0,0,0,0,11,1,1,36,0,0
"1,21E+23",1,1,457,0,11,0,1188,0,1,1,0,0,1,0,0,11,1,29,69,1,1
"1,21E+21",1,1,4562,0,4376,1,10093,0,1,0,1,1,0,0,1,11,1,260,0,0,1
"1,20E+23",1,1,85,0,51,0,573,0,0,0,1,1,0,0,0,11,1,20,77,1,1
1072701922459627520,1,1,2,1,1,0,4,1,0,0,0,1,0,0,0,11,1,39,1,0,1
374362103,1,1,400,0,434,1,14669,0,1,1,1,0,0,0,0,11,1,82,1,0,1
"1,21E+23",0,1,177,0,52,0,868,0,1,0,1,0,0,0,0,11,1,3.4,2,0,1
"1,21E+23",1,1,34,0,1511860,1,193,0,0,1,1,0,0,0,1,11,1,410,2,0,1
332595100,0,1,86,0,28,1,1396,0,0,0,1,0,0,0,0,11,1,54,2,0,1
"1,22E+22",0,0,336,0,295,0,1680,0,0,0,1,0,0,0,0,11,1,62,2,0,1
"1,21E+23",0,1,2622,0,2464,0,18500,0,0,1,1,1,0,0,1,11,1,9.8,2,0,1
"1,22E+23",0,0,248,0,139,0,2136,0,0,0,1,1,0,0,0,11,1,4.1,2,0,1
